,b1-nummer,Naam,District,Verkiezingdatum,Vermogen,margin,Sterfdatum,Vermogen_deflated
1076,,mr. J.J. Cremers,Groningen,04/12/1866,,-0.301020408163265,,
1077,,K. Venema,Winschoten,18/07/1864,,-0.286298568507157,,
1078,,mr. H. Vos,Assen,31/05/1853,,-0.234684260131951,,
1079,,dr. P.J. Costerus,Sneek,27/08/1850,,-0.138113740727658,,
1080,,mr. W. van Nauta Lemke,Sneek,14/06/1864,,-0.222853535353535,14/01/1892,
1081,,C.J. de Bordes,Sneek,13/06/1871,3138.75,-0.27276295133438,27/04/1917,2126.88253437161
1082,,A. Brummelkamp sr.,Dokkum,12/06/1877,23507.11,-0.207653348339899,02-06-1888,21933.739834981
1083,,mr. J.A.G. de Vos van Steenwijk,Steenwijk,20/02/1851,,-0.216551724137931,07/03/1872,
1084,,J. Zeehuizen,Steenwijk,12/06/1860,,-0.260397830018083,01-06-1863,
1085,,J. Meesters,Steenwijk,14/06/1864,,-0.286852589641434,,
1086,,mr. A. de Pinto,Zwolle,27/08/1850,1178,-0.13806487385639,26/05/1878,810.884520015569
1087,,jhr.mr. F. van Hogendorp,Zwolle,08/06/1858,,-0.290874524714829,,
1088,,mr. W.G. Hovy,Zwolle,09/04/1861,420498.12,-0.233606557377049,28/07/1886,383979.20022598
1089,,mr. W.G. Hovy,Zwolle,10/06/1862,420498.12,-0.24376336421953,28/07/1886,383979.20022598
1090,,jhr.mr. P.J. Teding van Berkhout,Deventer,30/10/1866,,-0.134360063728093,,
1091,,J.A. van de Velde,Deventer,30/10/1866,,-0.139936271906532,,
1092,,E. baron van Lynden,Deventer,22/01/1868,,-0.107734806629834,05/09/1890,
1093,,mr. C.P. Henny,Arnhem,02/05/1865,261152.34,-0.207646671061305,06/07/1897,269179.690374419
1094,,mr. W.C.C. Sassen jr.,Nijmegen,10/06/1862,,-0.109058704453441,29/12/1877,
1095,,mr. A. Schouten,Nijmegen,10/06/1862,,-0.1082995951417,28/03/1876,
1096,,D.C. Steyn ParvÃÂ©,Tiel,09/11/1852,,,01/01/1882,
1097,,jhr. P.A. Reuchlin,Tiel,09/11/1852,,-0.263783783783784,31/01/1868,
1098,,mr. A.G.J. baron van Taets van Amerongen,Amersfoort,24/04/1860,,-0.280701754385965,19/11/1886,
1099,,jhr.mr. J.E. Huydecoper van Nigtevecht,Amersfoort,20/07/1886,,-0.236632083000798,08/06/1911,
1100,,jhr.mr. P.A.M. van Oosthuijse van Rijckevorsel van Rijsenburg,Utrecht,17/05/1853,,-0.11204851041392,15/08/1872,
1101,,mr. S.J. van Geuns,Utrecht,30/10/1866,,-0.117787886042614,08/01/1903,
1102,,mr. W.R. baron van Tuyll van Serooskerke,Utrecht,30/10/1866,560405.41,-0.126885324395499,09/04/1888,522896.539177119
1103,,jhr.mr. J.H. Hora Siccama,Utrecht,28/10/1884,,-0.119103773584906,20/04/1914,
1104,,A.L. van Tienen,Hilversum,26/02/1878,,-0.291021671826625,14/03/1903,
1105,,jhr.mr. J.E. Huydecoper van Nigtevecht,Hilversum,28/10/1884,,-0.247204968944099,08/06/1911,
1106,,C.J. Hacke van Mijnden,Hilversum,15/06/1886,,-0.202072538860104,15/01/1924,
1107,,C.J. Hacke van Mijnden,Hilversum,01/09/1887,,-0.293114754098361,15/01/1924,
1108,,P. Bruining,Amsterdam III,30/11/1848,,-0.291925465838509,09/12/1855,
1109,,P.C. GÃÂ¼lcher,Amsterdam IV,14/12/1848,,,,
1110,,J.D. Kruseman,Hoorn,20/04/1852,,-0.269181585677749,13/01/1861,
1111,,S. de Vries,Hoorn,20/04/1852,62734.11,-0.278132992327366,13/11/1916,46607.2866439295
1112,,H. Koomen,Hoorn,30/07/1858,61619.8,-0.267993874425727,16/05/1884,52627.3933472375
1113,,H. Raat,Hoorn,14/06/1864,2412.55,-0.228181818181818,14/02/1899,2396.81957810015
1114,,Mr. D. Visser,Hoorn,14/06/1864,,,11/01/1884,
1115,,mr. J. de Neufville,Hoorn,14/06/1864,207507.35,-0.237272727272727,22/04/1884,177225.030443021
1116,,mr. L.F.C. Gasinjet,Hoorn,14/06/1864,,-0.257272727272727,17/08/1891,
1117,,A. van Lennep,Haarlem,08/06/1869,,-0.205594405594406,04/12/1930,
1118,,dr. C.G. von Reeken,Haarlem,10/06/1879,2863.82,-0.275167785234899,16/04/1907,2630.31691061496
1119,,M.W. van der Aa,Haarlem,28/10/1884,516599.98,-0.110182370820669,23/05/1905,469611.767930106
1120,,M.W. van der Aa,Haarlem,15/06/1886,516599.98,-0.144424540976265,23/05/1905,469611.767930106
1121,,dr. E.C. BÃÂ¼chner,Amsterdam,27/08/1850,,,30/09/1882,
1122,,mr. H.J. Koenen,Amsterdam,17/05/1853,,-0.04135982188731,13/10/1874,
1123,,D.A. van Heemskerk Veeckens,Amsterdam,03/11/1864,91379.8,-0.276178010471204,08/03/1894,94334.192624188
1124,,G.C.C. Pels Rijcken,Amsterdam,08/06/1869,20843.97,-0.08376889391157,02/05/1889,19773.8808797519
1125,,H.A. Hartogh,Amsterdam,08/06/1869,,-0.090266986862551,18/01/1938,
1126,,A.J.H. van der Toorn,Amsterdam,10/06/1873,94867.77,-0.098915401301519,08/02/1883,68763.6939732174
1127,,mr. J.P. Amersfoordt,Haarlemmermeer,08/06/1869,,-0.267337807606264,01/02/1885,
1128,,mr. A. Jongkindt Coninck,Leiden,18/08/1857,,-0.271857923497268,12/03/1870,
1129,,mr. D.T. Siegenbeek,Leiden,14/06/1864,,-0.204081632653061,11/01/1866,
1130,,D. Hartevelt,Leiden,28/10/1884,318947.8,-0.138801261829653,30/10/1896,341729.785551246
1131,,mr. P.F. Hubrecht,Gouda,10/06/1862,,-0.26252063841497,07/07/1902,
1132,,mr. W. Thorbecke,Gouda,12/06/1883,,-0.24461247637051,04/10/1917,
1133,,mr. W. Thorbecke,Gouda,30/10/1883,,-0.260297239915074,04/10/1917,
1134,,mr. A.M. de Rouville,Delft,17/05/1853,,-0.107367910809501,09/10/1881,
1135,,W. von Wrangel auf Lindenberg,Delft,08/06/1875,,-0.246742992499013,23/04/1896,
1136,,W. von Wrangel auf Lindenberg,Delft,12/06/1877,,-0.246628969117007,23/04/1896,
1137,,F. s' Jacob,Rotterdam,22/01/1868,,-0.073681150995495,03/04/1901,
1138,,J. Voorhoeve H Czn.,Rotterdam,24/08/1880,,-0.262453133369041,19/01/1881,
1139,,J.G. van den Bergh,Rotterdam,14/06/1881,,-0.120500782472613,27/05/1890,
1140,,E. van der Oudermeulen,Den Haag,27/08/1850,,-0.119935170178282,13/02/1853,
1141,,jhr.mr. J.K.W. Quarles van Ufford,Den Haag,14/06/1881,,-0.23444976076555,09/03/1902,
1142,,mr. J.G. Kist,Dordrecht,27/12/1859,,-0.259009009009009,29/06/1897,
1143,,G.H. Veth,Dordrecht,22/04/1879,,-0.247813411078717,14/11/1907,
1144,,mr. I. Capadose,Gorinchem,30/10/1866,,-0.146807553956835,13/10/1920,
1145,,mr. J.H. s' Jacob,Gorinchem,12/06/1877,,-0.299569995222169,,
1146,,C. van Andel,Gorinchem,15/06/1886,,-0.145632601484758,01/09/1912,
1147,,mr. C.P. Lenshoek,Goes,13/06/1871,,-0.303391384051329,01/02/1901,
1148,,mr. J.E. van den Broek,Zierikzee,12/02/1863,,-0.246082949308756,14/09/1872,
1149,,mr. D. van Weel,Zierikzee,12/02/1863,,-0.261751152073733,14/04/1886,
1150,,mr. P.J. Verduijn,Breda,25/02/1862,,-0.205705705705706,05/05/1870,
1151,,A.A.A. Barning,Tilburg,08/06/1852,,-0.253481894150418,17/01/1878,
1152,,mr. J.J. Loke,Tilburg,17/05/1853,,-0.143554952510176,18/05/1880,
1153,,mr. J.D.W. Pape,Tilburg,17/05/1853,,-0.154138398914518,16/01/1878,
1154,,B.H.M. Hanlo,Tilburg,30/10/1866,,-0.109044408277145,04/03/1902,
1155,,mr. D.H. van den Acker,Eindhoven,25/09/1877,,-0.259259259259259,12/01/1911,
1156,,mr. L. Wenmaekers,Maastricht,03/04/1855,,-0.27448869752422,14/11/1896,
1157,,E. Sassen,Maastricht,03/04/1855,,-0.27448869752422,,
1158,,mr. L. Wenmaekers,Maastricht,17/04/1855,,-0.305613305613306,14/11/1896,
1159,,jhr.mr. E. Kerens van Wolfrath,Maastricht,17/07/1856,,-0.217318900915903,13/10/1875,
1160,,K.H.L. Bontamps,Roermond,27/08/1850,,-0.135029354207436,01/05/1854,
1161,,jhr.mr. L.F.H. Michiels van Kessenich,Roermond,10/06/1873,,-0.290473407364114,17/08/1921,
1162,,mr. C.J. van Heusden,Den Bosch,27/08/1850,,-0.130483064963909,01/08/1872,
1163,,L.H. Rouppe van der Voort,Den Bosch,27/08/1850,,-0.132981676846197,14/10/1878,
1164,,mr. A.A. Heeren,Den Bosch,27/08/1850,,-0.135202665186008,,
1165,,mr. W.C. van Heurn,Den Bosch,27/08/1850,,-0.137701277068295,25/01/1903,
1166,,mr. N.F.C.J. Sassen,Den Bosch,27/08/1850,,-0.151582454192115,,
1167,,mr. J.D.W. Pape,Den Bosch,27/08/1850,,-0.152692948362021,16/01/1878,
1168,,L.D. van Heyst,Den Bosch,27/08/1850,,-0.153248195446974,20/04/1866,
1169,,mr. H. Sassen,Den Bosch,11/10/1859,,-0.251187648456057,10/10/1906,
1170,,J.A. Nieuwenhuis,Groningen,06/03/1888,,-0.145268904164982,13/12/1939,
1171,,dr. J.H. Smit,Zuidhorn,06/03/1888,,-0.297811266594905,,
1172,,D. de Clercq,Leeuwarden,09/06/1891,,-0.301030927835052,15/12/1931,
1173,,J.C. van den Berg,Schoterland,09/06/1891,,-0.20304114490161,04/12/1911,
1174,,mr. D.R.B. baron van Lynden,Arnhem,09/06/1891,,-0.203921568627451,08/05/1916,
1175,,C.J. van Eeghen,Ede,10/04/1894,,-0.207915567282322,30/10/1901,
1176,,mr. H.J.H. baron van Boetzelaer van Oosterhout,Amersfoort,27/03/1888,,-0.237033861980283,12/07/1924,
1177,,J.D. van de Velde,Apeldoorn,06/03/1888,,-0.296205630354957,,
1178,,M.J. Chevallier,Apeldoorn,10/04/1894,,-0.284232365145228,23/10/1909,
1179,,M. van Waart,Breukelen,10/04/1894,,-0.210652099692728,11/06/1925,
1180,,P.C.F. Frowein,Den Helder,30/10/1894,,-0.2088772845953,04/08/1917,
1181,,J.G. van den Bosch,Den Helder,30/10/1894,,-0.243864229765013,20/02/1920,
1182,,J. Korver,Den Helder,30/10/1894,,-0.252219321148825,04/04/1947,
1183,,J.C. van Schermbeek,Amsterdam,06/03/1888,,-0.033171587168303,18/12/1902,
1184,,dr. J.M. Smit,Amsterdam,06/03/1888,,-0.034026141945264,10/04/1942,
1185,,mr. E.P.F.A. van den Bogaert,Amsterdam,10/04/1894,,-0.027214204680368,23/06/1927,
1186,,mr. H.L. Lindaal Jacobs,Amsterdam,10/04/1894,,-0.028427828931747,16/10/1914,
1187,,mr. P.N. Engelberts,Beverwijk,09/06/1891,,-0.240510581121935,09/04/1907,
1188,,A.N. de Lint,Delft,10/04/1894,,-0.210100047641734,01/10/1894,
1189,,mr. W.M.H. Boers,Delft,18/05/1894,,-0.234787018255578,09/09/1924,
1190,,mr. P.N. Engelberts,Schiedam,09/06/1891,,-0.234354194407457,09/04/1907,
1191,,J.M. Voorhoeve,Rotterdam,06/03/1888,,-0.053940455341506,27/03/1922,
1192,,mr. J.C.M.F.H. Maschek,Rotterdam,06/03/1888,,-0.054835571122787,,
1193,,mr. F.N. Sickenga,Dordrecht,10/04/1894,,-0.266930518909411,16/10/1916,
1194,,D. Stigter,Goes,09/01/1894,,-0.273007316134001,12/05/1930,
1195,,D. Stigter,Goes,10/04/1894,,-0.218023255813953,12/05/1930,
1196,,D. Stigter,Goes,24/04/1894,,-0.273285568065507,12/05/1930,
1197,,C.J. Huvers,Hontenisse,10/04/1894,,-0.238812042310822,23/08/1911,
1198,,G. Berkers,Sittard,06/03/1888,,-0.248033877797943,22/11/1927,
1199,,J. Bosch,Amsterdam I,15/06/1897,,-0.216313330937837,,
1200,,A.L. van Hasselt,Amsterdam I,15/06/1897,,-0.21703197987783,,
1201,,C.H. Kouw,Amsterdam I,15/06/1897,,-0.219906575637801,,
1202,,F. van der Goes,Amsterdam III,15/06/1897,,-0.266642806012885,,
1203,,H.P.C.W.H.J.B. van Son,Amsterdam V,15/06/1897,,-0.229368241320433,,
1204,,dr. P.J.H. Cuypers,Amsterdam VI,15/06/1897,,-0.221549250876634,,
1205,,H.P.C.W.H.J.B. van Son,Amsterdam VII,15/06/1897,,-0.256218905472637,,
1206,,J. Schoonbeek,Appingedam,15/06/1897,,-0.227118036897725,,
1207,,J. Doornbosch,Appingedam,15/06/1897,,-0.269926562779867,,
1208,,J.W. Koer,Deventer,15/06/1897,,-0.295909779498401,,
1209,,mr. D.H. van den Acker,Eindhoven,16/11/1898,,-0.200417536534447,,
1210,,mr. G.C. Everwijn Lange,Haarlemmermeer,15/06/1897,,-0.205968402574605,,
1211,,J. Baron,Hilversum,15/06/1897,,-0.265247989276139,,
1212,,B. Cuperus,Kampen,15/06/1897,,-0.243494423791822,,
1213,,jhr. M. van den Brandeler,Katwijk,15/06/1897,,-0.260206028233499,,
1214,,G.J. ten Cate,Lochem,15/06/1897,,-0.2211847543242,,
1215,,G. van Herwaarden,Loosduinen,15/06/1897,,-0.244774106540796,,
1216,,T. Tromp,Rotterdam I,15/06/1897,,-0.208570345089116,,
1217,,mr. J.G. van der Hoop,Steenwijk,15/06/1897,,-0.205014749262537,,
1218,,R. Boonstra,Zuidhorn,15/06/1897,,-0.229271494202581,,
1219,,mr. C. baron van Vos van Steenwijk,Zwolle,15/06/1897,,-0.272669220945083,,
1220,,F. Mol,Gouda,14/06/1901,,-0.270717090307915,,
1221,,G.J.C.A. Pop,Den Haag III,14/06/1901,,-0.243380406001765,,
1222,,J. Pattist,Loosduinen,14/06/1901,,-0.203282357329355,,
1223,,mr. W.C. Bosman,Alkmaar,14/06/1901,,-0.268873308331975,,
1224,,H.H. Wollring,Amsterdam II,14/06/1901,,-0.245460659045057,,
1225,,F. Mol,Amsterdam II,14/06/1901,,-0.283792871553463,,
1226,,A.C. Bleys,Amsterdam III,14/06/1901,,-0.2891821824181,,
1227,,P.W. Sutorius,Amsterdam V,14/06/1901,,-0.207267334074898,,
1228,,F.U. Schmidt,Amsterdam VIII,14/06/1901,,-0.259045621394861,,
1229,,J.H. Wentholt,Haarlemmermeer,14/06/1901,,-0.28823616674084,,
1230,,J.H. Feringa,Zaandam,14/06/1901,,-0.274438372799029,,
1231,,dr. W.P. Ruijsch,Breukelen,14/06/1901,,-0.215875370919881,,
1232,,J.P. Engelman,Schoterland,14/06/1901,,-0.210958904109589,,
1233,,E. Brader Bz.,Winschoten,14/06/1901,,-0.26551635333505,,
1234,,H. Bos Kz.,Assen,04/10/1904,,-0.278990643606464,,
1235,,mr. A.R. Zimmerman,Delft,16/06/1905,,-0.226279806569952,,
1236,,D. Schut,Amsterdam I,16/06/1905,,-0.226132024004364,,
1237,,mr. J. baron van Aulnis de Bourouill,Groningen,16/06/1905,,-0.268848447774889,,
1238,,H.J. de Groot,Den Haag III,11/06/1909,,-0.23503937007874,,
1239,,W.H. van Bilderbeek,Ridderkerk,11/06/1909,,-0.249769463838756,,
1240,,F.W.J.G. Snijder van Wissenkerke,Sliedrecht,11/06/1909,,-0.209798994974874,,
1241,,N. Bosboom,Amsterdam V,11/06/1909,,-0.251567484325157,,
1242,,K. de Vries Szn.,Dokkum,11/06/1909,,-0.218387246556261,,
1243,,A. Rauwerda,Franeker,11/06/1909,,-0.230489225393128,,
1244,,N.J. Bosch,Kampen,11/06/1909,,-0.210650191232715,,
1245,,H.J. Kenter,Winschoten,11/06/1909,,-0.239763313609467,,
1246,,jhr. L.A.S.J. de Milly van Heiden Reinestein,Assen,11/06/1909,,-0.202008673818763,,
1247,,H. Bos Kz.,Assen,11/06/1909,,-0.213421593243552,,
1248,,F.L.S.F. baron van Tuyl van Serooskerken van Zuylen,Breukelen,22/09/1909,,-0.241739401496259,15/10/1934,
1249,,H.T. s' Jacob,Hilversum,01/02/1912,,-0.222677431015785,,
1250,,W. Fransen Jzn.,Leeuwarden,17/06/1913,,-0.255189558732132,,
1251,,E. Deen,Den Haag I,17/06/1913,,-0.272377556764871,,
1252,,mr. T.B. Pleijte,Amsterdam IX,17/06/1913,,-0.259572039942939,,
1253,,J. Korthals Altes,Haarlemmermeer,17/06/1913,,-0.247217871568708,,
1254,,C.J. van der Hegge Spies,Den Helder,17/06/1913,,-0.220600272851296,,
1255,,J. Welleman,Hontenisse,17/06/1913,,-0.203736293488561,,
1256,,A. van der Heide,Utrecht I,17/06/1913,,-0.243043725156161,,
1257,,W.J.C. van Santen,Franeker,17/06/1913,,-0.200962199312715,,
1258,,J.H. Anema,Harlingen,17/06/1913,,-0.276225249262744,,
1259,,mr.dr. A.D.H. Fockema Andreae,Harlingen,17/06/1913,,-0.28128071900014,,
1260,,J.H. Faber,Tietjerksteradeel,17/06/1913,,-0.23808926780341,,
1261,,mr. E.J. Thomassen Ã Thuessink van der Hoop van Slochteren,Appingedam,17/06/1913,,,,
1262,,A. van der Heide,Assen,17/06/1913,,-0.244887437704073,,
1263,,J.T. Verheggen,Roermond,17/06/1913,,-0.208819300207701,,
1264,,A.H. Gijzels,Sittard,17/06/1913,,-0.279864921907978,,
1265,,C.J. Kuiper,Amsterdam III,04/11/1913,,-0.264635603345281,,
1266,,A.P.H.K.J. Kellenaers,Weert,27/04/1916,,-0.235969121635719,,
1267,,jhr. J. Beelaerts van Blokland,Tiel,08/12/1916,,-0.216470588235294,,
1268,,S.W. de Clercq,Haarlemmermeer,02/12/1916,,-0.238921185552273,,
1269,,dr. J. Schrijver,Amsterdam V,15/06/1917,,-0.229178390545864,,
1270,,dr. F. van Eeden,Amsterdam VIII,15/06/1917,,-0.277534791252485,,
